"","lon","lat"
"139484",130.5,-17.2
"139485",130.6,-17.2
"139486",130.7,-17.2
"139487",130.8,-17.2
"139488",130.9,-17.2
"139489",131,-17.2
"139490",131.1,-17.2
"139491",131.2,-17.2
"139492",131.3,-17.2
"139493",131.4,-17.2
"139494",131.5,-17.2
"139495",131.6,-17.2
"139496",131.7,-17.2
"139497",131.8,-17.2
"139498",131.9,-17.2
"139499",132,-17.2
"139500",132.1,-17.2
"139501",132.2,-17.2
"139502",132.3,-17.2
"139503",132.4,-17.2
"139504",132.5,-17.2
"139505",132.6,-17.2
"139506",132.7,-17.2
"139507",132.8,-17.2
"139508",132.9,-17.2
"139509",133,-17.2
"139510",133.1,-17.2
"139511",133.2,-17.2
"139512",133.3,-17.2
"139513",133.4,-17.2
"139514",133.5,-17.2
"139515",133.6,-17.2
"139516",133.7,-17.2
"139517",133.8,-17.2
"139518",133.9,-17.2
"139519",134,-17.2
"139520",134.1,-17.2
"139521",134.2,-17.2
"139522",134.3,-17.2
"139523",134.4,-17.2
"139524",134.5,-17.2
"139525",134.6,-17.2
"139526",134.7,-17.2
"139527",134.8,-17.2
"139528",134.9,-17.2
"139529",135,-17.2
"139530",135.1,-17.2
"139531",135.2,-17.2
"139532",135.3,-17.2
"139533",135.4,-17.2
"139534",135.5,-17.2
"139535",135.6,-17.2
"139536",135.7,-17.2
"139537",135.8,-17.2
"139538",135.9,-17.2
"139539",136,-17.2
"139540",136.1,-17.2
"139541",136.2,-17.2
"139542",136.3,-17.2
"139543",136.4,-17.2
"139544",136.5,-17.2
"139545",136.6,-17.2
"139546",136.7,-17.2
"139547",136.8,-17.2
"139548",136.9,-17.2
"139549",137,-17.2
"139550",137.1,-17.2
"139551",137.2,-17.2
"139552",137.3,-17.2
"139553",137.4,-17.2
"139554",137.5,-17.2
"139555",137.6,-17.2
"139556",137.7,-17.2
"139557",137.8,-17.2
"139558",137.9,-17.2
"139559",138,-17.2
"139560",138.1,-17.2
"139561",138.2,-17.2
"139562",138.3,-17.2
"139563",138.4,-17.2
"139564",138.5,-17.2
"139565",138.6,-17.2
"139566",138.7,-17.2
"139567",138.8,-17.2
"139568",138.9,-17.2
"139569",139,-17.2
"139570",139.1,-17.2
"139589",141,-17.2
"139590",141.1,-17.2
"139591",141.2,-17.2
"139592",141.3,-17.2
"139593",141.4,-17.2
"139594",141.5,-17.2
"139595",141.6,-17.2
"139596",141.7,-17.2
"139597",141.8,-17.2
"139598",141.9,-17.2
"139599",142,-17.2
"139600",142.1,-17.2
"139601",142.2,-17.2
"139602",142.3,-17.2
"139603",142.4,-17.2
"139604",142.5,-17.2
"139605",142.6,-17.2
"139606",142.7,-17.2
"139607",142.8,-17.2
"139608",142.9,-17.2
"139609",143,-17.2
"139610",143.1,-17.2
"139611",143.2,-17.2
"139612",143.3,-17.2
"139613",143.4,-17.2
"139614",143.5,-17.2
"139615",143.6,-17.2
"139616",143.7,-17.2
"139617",143.8,-17.2
"139618",143.9,-17.2
"139619",144,-17.2
"139620",144.1,-17.2
"139621",144.2,-17.2
"139622",144.3,-17.2
"139623",144.4,-17.2
"139624",144.5,-17.2
"139625",144.6,-17.2
"139626",144.7,-17.2
"139627",144.8,-17.2
"139628",144.9,-17.2
"139629",145,-17.2
"139630",145.1,-17.2
"139631",145.2,-17.2
"139632",145.3,-17.2
"139633",145.4,-17.2
"139634",145.5,-17.2
"139635",145.6,-17.2
"139636",145.7,-17.2
"139637",145.8,-17.2
"139638",145.9,-17.2
"139903",122.3,-17.1
"139904",122.4,-17.1
"139905",122.5,-17.1
"139906",122.6,-17.1
"139907",122.7,-17.1
"139908",122.8,-17.1
"139909",122.9,-17.1
"139910",123,-17.1
"139911",123.1,-17.1
"139912",123.2,-17.1
"139916",123.6,-17.1
"139917",123.7,-17.1
"139919",123.9,-17.1
"139920",124,-17.1
"139921",124.1,-17.1
"139922",124.2,-17.1
"139923",124.3,-17.1
"139924",124.4,-17.1
"139925",124.5,-17.1
"139926",124.6,-17.1
"139927",124.7,-17.1
"139928",124.8,-17.1
"139929",124.9,-17.1
"139930",125,-17.1
"139931",125.1,-17.1
"139932",125.2,-17.1
"139933",125.3,-17.1
"139934",125.4,-17.1
"139935",125.5,-17.1
"139936",125.6,-17.1
"139937",125.7,-17.1
"139938",125.8,-17.1
"139939",125.9,-17.1
"139940",126,-17.1
"139941",126.1,-17.1
"139942",126.2,-17.1
"139943",126.3,-17.1
"139944",126.4,-17.1
"139945",126.5,-17.1
"139946",126.6,-17.1
"139947",126.7,-17.1
"139948",126.8,-17.1
"139949",126.9,-17.1
"139950",127,-17.1
"139951",127.1,-17.1
"139952",127.2,-17.1
"139953",127.3,-17.1
"139954",127.4,-17.1
"139955",127.5,-17.1
"139956",127.6,-17.1
"139957",127.7,-17.1
"139958",127.8,-17.1
"139959",127.9,-17.1
"139960",128,-17.1
"139961",128.1,-17.1
"139962",128.2,-17.1
"139963",128.3,-17.1
"139964",128.4,-17.1
"139965",128.5,-17.1
"139966",128.6,-17.1
"139967",128.7,-17.1
"139968",128.8,-17.1
"139969",128.9,-17.1
"139970",129,-17.1
"139971",129.1,-17.1
"139972",129.2,-17.1
"139973",129.3,-17.1
"139974",129.4,-17.1
"139975",129.5,-17.1
"139976",129.6,-17.1
"139977",129.7,-17.1
"139978",129.8,-17.1
"139979",129.9,-17.1
"139980",130,-17.1
"139981",130.1,-17.1
"139982",130.2,-17.1
"139983",130.3,-17.1
"139984",130.4,-17.1
"139985",130.5,-17.1
"139986",130.6,-17.1
"139987",130.7,-17.1
"139988",130.8,-17.1
"139989",130.9,-17.1
"139990",131,-17.1
"139991",131.1,-17.1
"139992",131.2,-17.1
"139993",131.3,-17.1
"139994",131.4,-17.1
"139995",131.5,-17.1
"139996",131.6,-17.1
"139997",131.7,-17.1
"139998",131.8,-17.1
"139999",131.9,-17.1
"140000",132,-17.1
"140001",132.1,-17.1
"140002",132.2,-17.1
"140003",132.3,-17.1
"140004",132.4,-17.1
"140005",132.5,-17.1
"140006",132.6,-17.1
"140007",132.7,-17.1
"140008",132.8,-17.1
"140009",132.9,-17.1
"140010",133,-17.1
"140011",133.1,-17.1
"140012",133.2,-17.1
"140013",133.3,-17.1
"140014",133.4,-17.1
"140015",133.5,-17.1
"140016",133.6,-17.1
"140017",133.7,-17.1
"140018",133.8,-17.1
"140019",133.9,-17.1
"140020",134,-17.1
"140021",134.1,-17.1
"140022",134.2,-17.1
"140023",134.3,-17.1
"140024",134.4,-17.1
"140025",134.5,-17.1
"140026",134.6,-17.1
"140027",134.7,-17.1
"140028",134.8,-17.1
"140029",134.9,-17.1
"140030",135,-17.1
"140031",135.1,-17.1
"140032",135.2,-17.1
"140033",135.3,-17.1
"140034",135.4,-17.1
"140035",135.5,-17.1
"140036",135.6,-17.1
"140037",135.7,-17.1
"140038",135.8,-17.1
"140039",135.9,-17.1
"140040",136,-17.1
"140041",136.1,-17.1
"140042",136.2,-17.1
"140043",136.3,-17.1
"140044",136.4,-17.1
"140045",136.5,-17.1
"140046",136.6,-17.1
"140047",136.7,-17.1
"140048",136.8,-17.1
"140049",136.9,-17.1
"140050",137,-17.1
"140051",137.1,-17.1
"140052",137.2,-17.1
"140053",137.3,-17.1
"140054",137.4,-17.1
"140055",137.5,-17.1
"140056",137.6,-17.1
"140057",137.7,-17.1
"140058",137.8,-17.1
"140059",137.9,-17.1
"140060",138,-17.1
"140061",138.1,-17.1
"140062",138.2,-17.1
"140063",138.3,-17.1
"140064",138.4,-17.1
"140065",138.5,-17.1
"140066",138.6,-17.1
"140067",138.7,-17.1
"140068",138.8,-17.1
"140069",138.9,-17.1
"140070",139,-17.1
"140071",139.1,-17.1
"140075",139.5,-17.1
"140090",141,-17.1
"140091",141.1,-17.1
"140092",141.2,-17.1
"140093",141.3,-17.1
"140094",141.4,-17.1
"140095",141.5,-17.1
"140096",141.6,-17.1
"140097",141.7,-17.1
"140098",141.8,-17.1
"140099",141.9,-17.1
"140100",142,-17.1
"140101",142.1,-17.1
"140102",142.2,-17.1
"140103",142.3,-17.1
"140104",142.4,-17.1
"140105",142.5,-17.1
"140106",142.6,-17.1
"140107",142.7,-17.1
"140108",142.8,-17.1
"140109",142.9,-17.1
"140110",143,-17.1
"140111",143.1,-17.1
"140112",143.2,-17.1
"140113",143.3,-17.1
"140114",143.4,-17.1
"140115",143.5,-17.1
"140116",143.6,-17.1
"140117",143.7,-17.1
"140118",143.8,-17.1
"140119",143.9,-17.1
"140120",144,-17.1
"140121",144.1,-17.1
"140122",144.2,-17.1
"140123",144.3,-17.1
"140124",144.4,-17.1
"140125",144.5,-17.1
"140126",144.6,-17.1
"140127",144.7,-17.1
"140128",144.8,-17.1
"140129",144.9,-17.1
"140130",145,-17.1
"140131",145.1,-17.1
"140132",145.2,-17.1
"140133",145.3,-17.1
"140134",145.4,-17.1
"140135",145.5,-17.1
"140136",145.6,-17.1
"140137",145.7,-17.1
"140138",145.8,-17.1
"140139",145.9,-17.1
"140405",122.4,-17
"140406",122.5,-17
"140407",122.6,-17
"140408",122.7,-17
"140409",122.8,-17
"140410",122.9,-17
"140411",123,-17
"140412",123.1,-17
"140413",123.2,-17
"140419",123.8,-17
"140420",123.9,-17
"140421",124,-17
"140422",124.1,-17
"140423",124.2,-17
"140424",124.3,-17
"140425",124.4,-17
"140426",124.5,-17
"140427",124.6,-17
"140428",124.7,-17
"140429",124.8,-17
"140430",124.9,-17
"140431",125,-17
"140432",125.1,-17
"140433",125.2,-17
"140434",125.3,-17
"140435",125.4,-17
"140436",125.5,-17
"140437",125.6,-17
"140438",125.7,-17
"140439",125.8,-17
"140440",125.9,-17
"140441",126,-17
"140442",126.1,-17
"140443",126.2,-17
"140444",126.3,-17
"140445",126.4,-17
"140446",126.5,-17
"140447",126.6,-17
"140448",126.7,-17
"140449",126.8,-17
"140450",126.9,-17
"140451",127,-17
"140452",127.1,-17
"140453",127.2,-17
"140454",127.3,-17
"140455",127.4,-17
"140456",127.5,-17
"140457",127.6,-17
"140458",127.7,-17
"140459",127.8,-17
"140460",127.9,-17
"140461",128,-17
"140462",128.1,-17
"140463",128.2,-17
"140464",128.3,-17
"140465",128.4,-17
"140466",128.5,-17
"140467",128.6,-17
"140468",128.7,-17
"140469",128.8,-17
"140470",128.9,-17
"140471",129,-17
"140472",129.1,-17
"140473",129.2,-17
"140474",129.3,-17
"140475",129.4,-17
"140476",129.5,-17
"140477",129.6,-17
"140478",129.7,-17
"140479",129.8,-17
"140480",129.9,-17
"140481",130,-17
"140482",130.1,-17
"140483",130.2,-17
"140484",130.3,-17
"140485",130.4,-17
"140486",130.5,-17
"140487",130.6,-17
"140488",130.7,-17
"140489",130.8,-17
"140490",130.9,-17
"140491",131,-17
"140492",131.1,-17
"140493",131.2,-17
"140494",131.3,-17
"140495",131.4,-17
"140496",131.5,-17
"140497",131.6,-17
"140498",131.7,-17
"140499",131.8,-17
"140500",131.9,-17
"140501",132,-17
"140502",132.1,-17
"140503",132.2,-17
"140504",132.3,-17
"140505",132.4,-17
"140506",132.5,-17
"140507",132.6,-17
"140508",132.7,-17
"140509",132.8,-17
"140510",132.9,-17
"140511",133,-17
"140512",133.1,-17
"140513",133.2,-17
"140514",133.3,-17
"140515",133.4,-17
"140516",133.5,-17
"140517",133.6,-17
"140518",133.7,-17
"140519",133.8,-17
"140520",133.9,-17
"140521",134,-17
"140522",134.1,-17
"140523",134.2,-17
"140524",134.3,-17
"140525",134.4,-17
"140526",134.5,-17
"140527",134.6,-17
"140528",134.7,-17
"140529",134.8,-17
"140530",134.9,-17
"140531",135,-17
"140532",135.1,-17
"140533",135.2,-17
"140534",135.3,-17
"140535",135.4,-17
"140536",135.5,-17
"140537",135.6,-17
"140538",135.7,-17
"140539",135.8,-17
"140540",135.9,-17
"140541",136,-17
"140542",136.1,-17
"140543",136.2,-17
"140544",136.3,-17
"140545",136.4,-17
"140546",136.5,-17
"140547",136.6,-17
"140548",136.7,-17
"140549",136.8,-17
"140550",136.9,-17
"140551",137,-17
"140552",137.1,-17
"140553",137.2,-17
"140554",137.3,-17
"140555",137.4,-17
"140556",137.5,-17
"140557",137.6,-17
"140558",137.7,-17
"140559",137.8,-17
"140560",137.9,-17
"140561",138,-17
"140562",138.1,-17
"140563",138.2,-17
"140564",138.3,-17
"140565",138.4,-17
"140566",138.5,-17
"140567",138.6,-17
"140568",138.7,-17
"140569",138.8,-17
"140570",138.9,-17
"140571",139,-17
"140576",139.5,-17
"140591",141,-17
"140592",141.1,-17
"140593",141.2,-17
"140594",141.3,-17
"140595",141.4,-17
"140596",141.5,-17
"140597",141.6,-17
"140598",141.7,-17
"140599",141.8,-17
"140600",141.9,-17
"140601",142,-17
"140602",142.1,-17
"140603",142.2,-17
"140604",142.3,-17
"140605",142.4,-17
"140606",142.5,-17
"140607",142.6,-17
"140608",142.7,-17
"140609",142.8,-17
"140610",142.9,-17
"140611",143,-17
"140612",143.1,-17
"140613",143.2,-17
"140614",143.3,-17
"140615",143.4,-17
"140616",143.5,-17
"140617",143.6,-17
"140618",143.7,-17
"140619",143.8,-17
"140620",143.9,-17
"140621",144,-17
"140622",144.1,-17
"140623",144.2,-17
"140624",144.3,-17
"140625",144.4,-17
"140626",144.5,-17
"140627",144.6,-17
"140628",144.7,-17
"140629",144.8,-17
"140630",144.9,-17
"140631",145,-17
"140632",145.1,-17
"140633",145.2,-17
"140634",145.3,-17
"140635",145.4,-17
"140636",145.5,-17
"140637",145.6,-17
"140638",145.7,-17
"140639",145.8,-17
"140908",122.6,-16.9
"140909",122.7,-16.9
"140910",122.8,-16.9
"140911",122.9,-16.9
"140912",123,-16.9
"140913",123.1,-16.9
"140920",123.8,-16.9
"140921",123.9,-16.9
"140922",124,-16.9
"140923",124.1,-16.9
"140924",124.2,-16.9
"140925",124.3,-16.9
"140926",124.4,-16.9
"140927",124.5,-16.9
"140928",124.6,-16.9
"140929",124.7,-16.9
"140930",124.8,-16.9
"140931",124.9,-16.9
"140932",125,-16.9
"140933",125.1,-16.9
"140934",125.2,-16.9
"140935",125.3,-16.9
"140936",125.4,-16.9
"140937",125.5,-16.9
"140938",125.6,-16.9
"140939",125.7,-16.9
"140940",125.8,-16.9
"140941",125.9,-16.9
"140942",126,-16.9
"140943",126.1,-16.9
"140944",126.2,-16.9
"140945",126.3,-16.9
"140946",126.4,-16.9
"140947",126.5,-16.9
"140948",126.6,-16.9
"140949",126.7,-16.9
"140950",126.8,-16.9
"140951",126.9,-16.9
"140952",127,-16.9
"140953",127.1,-16.9
"140954",127.2,-16.9
"140955",127.3,-16.9
"140956",127.4,-16.9
"140957",127.5,-16.9
"140958",127.6,-16.9
"140959",127.7,-16.9
"140960",127.8,-16.9
"140961",127.9,-16.9
"140962",128,-16.9
"140963",128.1,-16.9
"140964",128.2,-16.9
"140965",128.3,-16.9
"140966",128.4,-16.9
"140967",128.5,-16.9
"140968",128.6,-16.9
"140969",128.7,-16.9
"140970",128.8,-16.9
"140971",128.9,-16.9
"140972",129,-16.9
"140973",129.1,-16.9
"140974",129.2,-16.9
"140975",129.3,-16.9
"140976",129.4,-16.9
"140977",129.5,-16.9
"140978",129.6,-16.9
"140979",129.7,-16.9
"140980",129.8,-16.9
"140981",129.9,-16.9
"140982",130,-16.9
"140983",130.1,-16.9
"140984",130.2,-16.9
"140985",130.3,-16.9
"140986",130.4,-16.9
"140987",130.5,-16.9
"140988",130.6,-16.9
"140989",130.7,-16.9
"140990",130.8,-16.9
"140991",130.9,-16.9
"140992",131,-16.9
"140993",131.1,-16.9
"140994",131.2,-16.9
"140995",131.3,-16.9
"140996",131.4,-16.9
"140997",131.5,-16.9
"140998",131.6,-16.9
"140999",131.7,-16.9
"141000",131.8,-16.9
"141001",131.9,-16.9
"141002",132,-16.9
"141003",132.1,-16.9
"141004",132.2,-16.9
"141005",132.3,-16.9
"141006",132.4,-16.9
"141007",132.5,-16.9
"141008",132.6,-16.9
"141009",132.7,-16.9
"141010",132.8,-16.9
"141011",132.9,-16.9
"141012",133,-16.9
"141013",133.1,-16.9
"141014",133.2,-16.9
"141015",133.3,-16.9
"141016",133.4,-16.9
"141017",133.5,-16.9
"141018",133.6,-16.9
"141019",133.7,-16.9
"141020",133.8,-16.9
"141021",133.9,-16.9
"141022",134,-16.9
"141023",134.1,-16.9
"141024",134.2,-16.9
"141025",134.3,-16.9
"141026",134.4,-16.9
"141027",134.5,-16.9
"141028",134.6,-16.9
"141029",134.7,-16.9
"141030",134.8,-16.9
"141031",134.9,-16.9
"141032",135,-16.9
"141033",135.1,-16.9
"141034",135.2,-16.9
"141035",135.3,-16.9
"141036",135.4,-16.9
"141037",135.5,-16.9
"141038",135.6,-16.9
"141039",135.7,-16.9
"141040",135.8,-16.9
"141041",135.9,-16.9
"141042",136,-16.9
"141043",136.1,-16.9
"141044",136.2,-16.9
"141045",136.3,-16.9
"141046",136.4,-16.9
"141047",136.5,-16.9
"141048",136.6,-16.9
"141049",136.7,-16.9
"141050",136.8,-16.9
"141051",136.9,-16.9
"141052",137,-16.9
"141053",137.1,-16.9
"141054",137.2,-16.9
"141055",137.3,-16.9
"141056",137.4,-16.9
"141057",137.5,-16.9
"141058",137.6,-16.9
"141059",137.7,-16.9
"141060",137.8,-16.9
"141061",137.9,-16.9
"141062",138,-16.9
"141063",138.1,-16.9
"141064",138.2,-16.9
"141065",138.3,-16.9
"141066",138.4,-16.9
"141067",138.5,-16.9
"141068",138.6,-16.9
"141069",138.7,-16.9
"141070",138.8,-16.9
"141071",138.9,-16.9
"141072",139,-16.9
"141093",141.1,-16.9
"141094",141.2,-16.9
"141095",141.3,-16.9
"141096",141.4,-16.9
"141097",141.5,-16.9
"141098",141.6,-16.9
"141099",141.7,-16.9
"141100",141.8,-16.9
"141101",141.9,-16.9
"141102",142,-16.9
"141103",142.1,-16.9
"141104",142.2,-16.9
"141105",142.3,-16.9
"141106",142.4,-16.9
"141107",142.5,-16.9
"141108",142.6,-16.9
"141109",142.7,-16.9
"141110",142.8,-16.9
"141111",142.9,-16.9
"141112",143,-16.9
"141113",143.1,-16.9
"141114",143.2,-16.9
"141115",143.3,-16.9
"141116",143.4,-16.9
"141117",143.5,-16.9
"141118",143.6,-16.9
"141119",143.7,-16.9
"141120",143.8,-16.9
"141121",143.9,-16.9
"141122",144,-16.9
"141123",144.1,-16.9
"141124",144.2,-16.9
"141125",144.3,-16.9
"141126",144.4,-16.9
"141127",144.5,-16.9
"141128",144.6,-16.9
"141129",144.7,-16.9
"141130",144.8,-16.9
"141131",144.9,-16.9
"141132",145,-16.9
"141133",145.1,-16.9
"141134",145.2,-16.9
"141135",145.3,-16.9
"141136",145.4,-16.9
"141137",145.5,-16.9
"141138",145.6,-16.9
"141139",145.7,-16.9
"141141",145.9,-16.9
"141409",122.6,-16.8
"141410",122.7,-16.8
"141411",122.8,-16.8
"141412",122.9,-16.8
"141413",123,-16.8
"141414",123.1,-16.8
"141421",123.8,-16.8
"141422",123.9,-16.8
"141423",124,-16.8
"141424",124.1,-16.8
"141425",124.2,-16.8
"141426",124.3,-16.8
"141427",124.4,-16.8
"141428",124.5,-16.8
"141429",124.6,-16.8
"141430",124.7,-16.8
"141431",124.8,-16.8
"141432",124.9,-16.8
"141433",125,-16.8
"141434",125.1,-16.8
"141435",125.2,-16.8
"141436",125.3,-16.8
"141437",125.4,-16.8
"141438",125.5,-16.8
"141439",125.6,-16.8
"141440",125.7,-16.8
"141441",125.8,-16.8
"141442",125.9,-16.8
"141443",126,-16.8
"141444",126.1,-16.8
"141445",126.2,-16.8
"141446",126.3,-16.8
"141447",126.4,-16.8
"141448",126.5,-16.8
"141449",126.6,-16.8
"141450",126.7,-16.8
"141451",126.8,-16.8
"141452",126.9,-16.8
"141453",127,-16.8
"141454",127.1,-16.8
"141455",127.2,-16.8
"141456",127.3,-16.8
"141457",127.4,-16.8
"141458",127.5,-16.8
"141459",127.6,-16.8
"141460",127.7,-16.8
"141461",127.8,-16.8
"141462",127.9,-16.8
"141463",128,-16.8
"141464",128.1,-16.8
"141465",128.2,-16.8
"141466",128.3,-16.8
"141467",128.4,-16.8
"141468",128.5,-16.8
"141469",128.6,-16.8
"141470",128.7,-16.8
"141471",128.8,-16.8
"141472",128.9,-16.8
"141473",129,-16.8
"141474",129.1,-16.8
"141475",129.2,-16.8
"141476",129.3,-16.8
"141477",129.4,-16.8
"141478",129.5,-16.8
"141479",129.6,-16.8
"141480",129.7,-16.8
"141481",129.8,-16.8
"141482",129.9,-16.8
"141483",130,-16.8
"141484",130.1,-16.8
"141485",130.2,-16.8
"141486",130.3,-16.8
"141487",130.4,-16.8
"141488",130.5,-16.8
"141489",130.6,-16.8
"141490",130.7,-16.8
"141491",130.8,-16.8
"141492",130.9,-16.8
"141493",131,-16.8
"141494",131.1,-16.8
"141495",131.2,-16.8
"141496",131.3,-16.8
"141497",131.4,-16.8
"141498",131.5,-16.8
"141499",131.6,-16.8
"141500",131.7,-16.8
"141501",131.8,-16.8
"141502",131.9,-16.8
"141503",132,-16.8
"141504",132.1,-16.8
"141505",132.2,-16.8
"141506",132.3,-16.8
"141507",132.4,-16.8
"141508",132.5,-16.8
"141509",132.6,-16.8
"141510",132.7,-16.8
"141511",132.8,-16.8
"141512",132.9,-16.8
"141513",133,-16.8
"141514",133.1,-16.8
"141515",133.2,-16.8
"141516",133.3,-16.8
"141517",133.4,-16.8
"141518",133.5,-16.8
"141519",133.6,-16.8
"141520",133.7,-16.8
"141521",133.8,-16.8
"141522",133.9,-16.8
"141523",134,-16.8
"141524",134.1,-16.8
"141525",134.2,-16.8
"141526",134.3,-16.8
"141527",134.4,-16.8
"141528",134.5,-16.8
"141529",134.6,-16.8
"141530",134.7,-16.8
"141531",134.8,-16.8
"141532",134.9,-16.8
"141533",135,-16.8
"141534",135.1,-16.8
"141535",135.2,-16.8
"141536",135.3,-16.8
"141537",135.4,-16.8
"141538",135.5,-16.8
"141539",135.6,-16.8
"141540",135.7,-16.8
"141541",135.8,-16.8
"141542",135.9,-16.8
"141543",136,-16.8
"141544",136.1,-16.8
"141545",136.2,-16.8
"141546",136.3,-16.8
"141547",136.4,-16.8
"141548",136.5,-16.8
"141549",136.6,-16.8
"141550",136.7,-16.8
"141551",136.8,-16.8
"141552",136.9,-16.8
"141553",137,-16.8
"141554",137.1,-16.8
"141555",137.2,-16.8
"141556",137.3,-16.8
"141557",137.4,-16.8
"141558",137.5,-16.8
"141559",137.6,-16.8
"141560",137.7,-16.8
"141561",137.8,-16.8
"141562",137.9,-16.8
"141563",138,-16.8
"141564",138.1,-16.8
"141565",138.2,-16.8
"141566",138.3,-16.8
"141567",138.4,-16.8
"141568",138.5,-16.8
"141569",138.6,-16.8
"141594",141.1,-16.8
"141595",141.2,-16.8
"141596",141.3,-16.8
"141597",141.4,-16.8
"141598",141.5,-16.8
"141599",141.6,-16.8
"141600",141.7,-16.8
"141601",141.8,-16.8
"141602",141.9,-16.8
"141603",142,-16.8
"141604",142.1,-16.8
"141605",142.2,-16.8
"141606",142.3,-16.8
"141607",142.4,-16.8
"141608",142.5,-16.8
"141609",142.6,-16.8
"141610",142.7,-16.8
"141611",142.8,-16.8
"141612",142.9,-16.8
"141613",143,-16.8
"141614",143.1,-16.8
"141615",143.2,-16.8
"141616",143.3,-16.8
"141617",143.4,-16.8
"141618",143.5,-16.8
"141619",143.6,-16.8
"141620",143.7,-16.8
"141621",143.8,-16.8
"141622",143.9,-16.8
"141623",144,-16.8
"141624",144.1,-16.8
"141625",144.2,-16.8
"141626",144.3,-16.8
"141627",144.4,-16.8
"141628",144.5,-16.8
"141629",144.6,-16.8
"141630",144.7,-16.8
"141631",144.8,-16.8
"141632",144.9,-16.8
"141633",145,-16.8
"141634",145.1,-16.8
"141635",145.2,-16.8
"141636",145.3,-16.8
"141637",145.4,-16.8
"141638",145.5,-16.8
"141639",145.6,-16.8
"141640",145.7,-16.8
"141912",122.8,-16.7
"141913",122.9,-16.7
"141914",123,-16.7
"141921",123.7,-16.7
"141922",123.8,-16.7
"141923",123.9,-16.7
"141924",124,-16.7
"141925",124.1,-16.7
"141926",124.2,-16.7
"141927",124.3,-16.7
"141928",124.4,-16.7
"141929",124.5,-16.7
"141930",124.6,-16.7
"141931",124.7,-16.7
"141932",124.8,-16.7
"141933",124.9,-16.7
"141934",125,-16.7
"141935",125.1,-16.7
"141936",125.2,-16.7
"141937",125.3,-16.7
"141938",125.4,-16.7
"141939",125.5,-16.7
"141940",125.6,-16.7
"141941",125.7,-16.7
"141942",125.8,-16.7
"141943",125.9,-16.7
"141944",126,-16.7
"141945",126.1,-16.7
"141946",126.2,-16.7
"141947",126.3,-16.7
"141948",126.4,-16.7
"141949",126.5,-16.7
"141950",126.6,-16.7
"141951",126.7,-16.7
"141952",126.8,-16.7
"141953",126.9,-16.7
"141954",127,-16.7
"141955",127.1,-16.7
"141956",127.2,-16.7
"141957",127.3,-16.7
"141958",127.4,-16.7
"141959",127.5,-16.7
"141960",127.6,-16.7
"141961",127.7,-16.7
"141962",127.8,-16.7
"141963",127.9,-16.7
"141964",128,-16.7
"141965",128.1,-16.7
"141966",128.2,-16.7
"141967",128.3,-16.7
"141968",128.4,-16.7
"141969",128.5,-16.7
"141970",128.6,-16.7
"141971",128.7,-16.7
"141972",128.8,-16.7
"141973",128.9,-16.7
"141974",129,-16.7
"141975",129.1,-16.7
"141976",129.2,-16.7
"141977",129.3,-16.7
"141978",129.4,-16.7
"141979",129.5,-16.7
"141980",129.6,-16.7
"141981",129.7,-16.7
"141982",129.8,-16.7
"141983",129.9,-16.7
"141984",130,-16.7
"141985",130.1,-16.7
"141986",130.2,-16.7
"141987",130.3,-16.7
"141988",130.4,-16.7
"141989",130.5,-16.7
"141990",130.6,-16.7
"141991",130.7,-16.7
"141992",130.8,-16.7
"141993",130.9,-16.7
"141994",131,-16.7
"141995",131.1,-16.7
"141996",131.2,-16.7
"141997",131.3,-16.7
"141998",131.4,-16.7
"141999",131.5,-16.7
"142000",131.6,-16.7
"142001",131.7,-16.7
"142002",131.8,-16.7
"142003",131.9,-16.7
"142004",132,-16.7
"142005",132.1,-16.7
"142006",132.2,-16.7
"142007",132.3,-16.7
"142008",132.4,-16.7
"142009",132.5,-16.7
"142010",132.6,-16.7
"142011",132.7,-16.7
"142012",132.8,-16.7
"142013",132.9,-16.7
"142014",133,-16.7
"142015",133.1,-16.7
"142016",133.2,-16.7
"142017",133.3,-16.7
"142018",133.4,-16.7
"142019",133.5,-16.7
"142020",133.6,-16.7
"142021",133.7,-16.7
"142022",133.8,-16.7
"142023",133.9,-16.7
"142024",134,-16.7
"142025",134.1,-16.7
"142026",134.2,-16.7
"142027",134.3,-16.7
"142028",134.4,-16.7
"142029",134.5,-16.7
"142030",134.6,-16.7
"142031",134.7,-16.7
"142032",134.8,-16.7
"142033",134.9,-16.7
"142034",135,-16.7
"142035",135.1,-16.7
"142036",135.2,-16.7
"142037",135.3,-16.7
"142038",135.4,-16.7
"142039",135.5,-16.7
"142040",135.6,-16.7
"142041",135.7,-16.7
"142042",135.8,-16.7
"142043",135.9,-16.7
"142044",136,-16.7
"142045",136.1,-16.7
"142046",136.2,-16.7
"142047",136.3,-16.7
"142048",136.4,-16.7
"142049",136.5,-16.7
"142050",136.6,-16.7
"142051",136.7,-16.7
"142052",136.8,-16.7
"142053",136.9,-16.7
"142054",137,-16.7
"142055",137.1,-16.7
"142056",137.2,-16.7
"142057",137.3,-16.7
"142058",137.4,-16.7
"142059",137.5,-16.7
"142060",137.6,-16.7
"142061",137.7,-16.7
"142062",137.8,-16.7
"142063",137.9,-16.7
"142064",138,-16.7
"142065",138.1,-16.7
"142066",138.2,-16.7
"142076",139.2,-16.7
"142077",139.3,-16.7
"142096",141.2,-16.7
